"#DOWNLOAD URL# http://data.usbr.gov/rise/api/result/download?after=2020-01-01&before=2022-12-31&filename=Boysen%20Reservoir%20Dam%20and%20Powerplant%20Observed%20Daily%20Instantaneous%20Lake%2FReservoir%20Elevation%20ft%20%282020-01-01%20-%202022-12-31%29&itemId=196&order=ASC&type=csv","","","","","",""
"#DOWNLOAD DATE# 2024-02-06","","","","","",""
"#LOCATION INFORMATION#","","","","","",""
"Location","State","Coordinates (long, lat)","Timezone","Location Type","",""
"Boysen Reservoir Dam and Powerplant","WY","(-108.1769, 43.4)","MT","Lake/Reservoir","",""
"","","","","","",""
"#SERIES DATA#","","","","","",""
"Location","Parameter","Result","Units","Timestep","Aggregation","Datetime (UTC)"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.83","ft","daily","instant","2022-01-25 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.82","ft","daily","instant","2022-01-26 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.81","ft","daily","instant","2022-01-27 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.78","ft","daily","instant","2022-01-28 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.78","ft","daily","instant","2022-01-29 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.77","ft","daily","instant","2022-01-30 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.76","ft","daily","instant","2022-01-31 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.75","ft","daily","instant","2022-02-01 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.74","ft","daily","instant","2022-02-02 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.7","ft","daily","instant","2022-02-03 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.66","ft","daily","instant","2022-02-04 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.67","ft","daily","instant","2022-02-05 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.62","ft","daily","instant","2022-02-06 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.6","ft","daily","instant","2022-02-07 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.6","ft","daily","instant","2022-02-08 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.59","ft","daily","instant","2022-02-09 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.56","ft","daily","instant","2022-02-10 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.58","ft","daily","instant","2022-02-11 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.57","ft","daily","instant","2022-02-12 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.54","ft","daily","instant","2022-02-13 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.54","ft","daily","instant","2022-02-14 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.54","ft","daily","instant","2022-02-15 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.54","ft","daily","instant","2022-02-16 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.53","ft","daily","instant","2022-02-17 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.5","ft","daily","instant","2022-02-18 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.53","ft","daily","instant","2022-02-19 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.48","ft","daily","instant","2022-02-20 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.49","ft","daily","instant","2022-02-21 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.5","ft","daily","instant","2022-02-22 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.44","ft","daily","instant","2022-02-23 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.41","ft","daily","instant","2022-02-24 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.38","ft","daily","instant","2022-02-25 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.35","ft","daily","instant","2022-02-26 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.3","ft","daily","instant","2022-02-27 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.32","ft","daily","instant","2022-02-28 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.32","ft","daily","instant","2022-03-01 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.33","ft","daily","instant","2022-03-02 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.35","ft","daily","instant","2022-03-03 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.38","ft","daily","instant","2022-03-04 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.41","ft","daily","instant","2022-03-05 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.41","ft","daily","instant","2022-03-06 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.4","ft","daily","instant","2022-03-07 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.4","ft","daily","instant","2022-03-08 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.39","ft","daily","instant","2022-03-09 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.36","ft","daily","instant","2022-03-10 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.33","ft","daily","instant","2022-03-11 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.31","ft","daily","instant","2022-03-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.32","ft","daily","instant","2022-03-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.33","ft","daily","instant","2022-03-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.34","ft","daily","instant","2022-03-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.4","ft","daily","instant","2022-03-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.41","ft","daily","instant","2022-03-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.41","ft","daily","instant","2022-03-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.43","ft","daily","instant","2022-03-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.46","ft","daily","instant","2022-03-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.45","ft","daily","instant","2022-03-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.46","ft","daily","instant","2022-03-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.47","ft","daily","instant","2022-03-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.45","ft","daily","instant","2022-03-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.47","ft","daily","instant","2022-03-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.48","ft","daily","instant","2022-03-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.49","ft","daily","instant","2022-03-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.51","ft","daily","instant","2022-03-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.5","ft","daily","instant","2022-03-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.55","ft","daily","instant","2022-03-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.55","ft","daily","instant","2022-03-31 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.58","ft","daily","instant","2022-04-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.55","ft","daily","instant","2022-04-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.57","ft","daily","instant","2022-04-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.58","ft","daily","instant","2022-04-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.54","ft","daily","instant","2022-04-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.52","ft","daily","instant","2022-04-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.53","ft","daily","instant","2022-04-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.52","ft","daily","instant","2022-04-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.47","ft","daily","instant","2022-04-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.48","ft","daily","instant","2022-04-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.46","ft","daily","instant","2022-04-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.45","ft","daily","instant","2022-04-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.5","ft","daily","instant","2022-04-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.46","ft","daily","instant","2022-04-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.47","ft","daily","instant","2022-04-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.45","ft","daily","instant","2022-04-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.38","ft","daily","instant","2022-04-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.35","ft","daily","instant","2022-04-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.32","ft","daily","instant","2022-04-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.29","ft","daily","instant","2022-04-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.25","ft","daily","instant","2022-04-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.17","ft","daily","instant","2022-04-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.25","ft","daily","instant","2022-04-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.25","ft","daily","instant","2022-04-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.24","ft","daily","instant","2022-04-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.22","ft","daily","instant","2022-04-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.2","ft","daily","instant","2022-04-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.1","ft","daily","instant","2022-04-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.1","ft","daily","instant","2022-04-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.11","ft","daily","instant","2022-04-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.04","ft","daily","instant","2022-05-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.04","ft","daily","instant","2022-05-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.05","ft","daily","instant","2022-05-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.07","ft","daily","instant","2022-05-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.13","ft","daily","instant","2022-05-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718","ft","daily","instant","2022-05-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4717.87","ft","daily","instant","2022-05-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4717.7","ft","daily","instant","2022-05-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4717.61","ft","daily","instant","2022-05-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4717.39","ft","daily","instant","2022-05-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4717.29","ft","daily","instant","2022-05-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4717.17","ft","daily","instant","2022-05-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4717","ft","daily","instant","2022-05-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4716.86","ft","daily","instant","2022-05-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4716.73","ft","daily","instant","2022-05-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4716.57","ft","daily","instant","2022-05-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4716.42","ft","daily","instant","2022-05-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4716.32","ft","daily","instant","2022-05-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4716.31","ft","daily","instant","2022-05-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4716.31","ft","daily","instant","2022-05-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4716.27","ft","daily","instant","2022-05-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4716.12","ft","daily","instant","2022-05-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4716.04","ft","daily","instant","2022-05-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.91","ft","daily","instant","2022-05-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.84","ft","daily","instant","2022-05-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.77","ft","daily","instant","2022-05-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.71","ft","daily","instant","2022-05-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.71","ft","daily","instant","2022-05-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.92","ft","daily","instant","2022-05-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4716.31","ft","daily","instant","2022-05-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4716.56","ft","daily","instant","2022-05-31 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4716.74","ft","daily","instant","2022-06-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4716.84","ft","daily","instant","2022-06-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4716.91","ft","daily","instant","2022-06-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4716.86","ft","daily","instant","2022-06-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4716.92","ft","daily","instant","2022-06-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4717.19","ft","daily","instant","2022-06-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4717.56","ft","daily","instant","2022-06-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4717.91","ft","daily","instant","2022-06-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.18","ft","daily","instant","2022-06-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.51","ft","daily","instant","2022-06-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.07","ft","daily","instant","2022-06-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.02","ft","daily","instant","2022-06-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.2","ft","daily","instant","2022-06-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.13","ft","daily","instant","2022-06-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.5","ft","daily","instant","2022-06-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.64","ft","daily","instant","2022-06-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.69","ft","daily","instant","2022-06-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.82","ft","daily","instant","2022-06-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723","ft","daily","instant","2022-06-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.34","ft","daily","instant","2022-06-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.57","ft","daily","instant","2022-06-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.67","ft","daily","instant","2022-06-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.77","ft","daily","instant","2022-06-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.81","ft","daily","instant","2022-06-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.93","ft","daily","instant","2022-06-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.01","ft","daily","instant","2022-06-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.07","ft","daily","instant","2022-06-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.09","ft","daily","instant","2022-06-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.15","ft","daily","instant","2022-06-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.13","ft","daily","instant","2022-06-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.17","ft","daily","instant","2022-07-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.22","ft","daily","instant","2022-07-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.17","ft","daily","instant","2022-07-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.25","ft","daily","instant","2022-07-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.25","ft","daily","instant","2022-07-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.26","ft","daily","instant","2022-07-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.22","ft","daily","instant","2022-07-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.22","ft","daily","instant","2022-07-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.16","ft","daily","instant","2022-07-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.02","ft","daily","instant","2022-07-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724","ft","daily","instant","2022-07-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.98","ft","daily","instant","2022-07-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.93","ft","daily","instant","2022-07-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.89","ft","daily","instant","2022-07-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.84","ft","daily","instant","2022-07-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.8","ft","daily","instant","2022-07-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.76","ft","daily","instant","2022-07-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.7","ft","daily","instant","2022-07-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.65","ft","daily","instant","2022-07-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.58","ft","daily","instant","2022-07-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.5","ft","daily","instant","2022-07-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.41","ft","daily","instant","2022-07-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.31","ft","daily","instant","2022-07-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.22","ft","daily","instant","2022-07-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.13","ft","daily","instant","2022-07-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.92","ft","daily","instant","2022-07-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.83","ft","daily","instant","2022-07-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.76","ft","daily","instant","2022-07-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.7","ft","daily","instant","2022-07-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.64","ft","daily","instant","2022-07-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.56","ft","daily","instant","2022-07-31 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.51","ft","daily","instant","2022-08-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.43","ft","daily","instant","2022-08-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.36","ft","daily","instant","2022-08-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.3","ft","daily","instant","2022-08-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.19","ft","daily","instant","2022-08-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.09","ft","daily","instant","2022-08-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.06","ft","daily","instant","2022-08-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.06","ft","daily","instant","2022-08-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.07","ft","daily","instant","2022-08-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.1","ft","daily","instant","2022-08-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.04","ft","daily","instant","2022-08-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.97","ft","daily","instant","2022-08-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.95","ft","daily","instant","2022-08-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.9","ft","daily","instant","2022-08-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.87","ft","daily","instant","2022-08-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.83","ft","daily","instant","2022-08-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.8","ft","daily","instant","2022-08-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.75","ft","daily","instant","2022-08-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.7","ft","daily","instant","2022-08-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.64","ft","daily","instant","2022-08-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.58","ft","daily","instant","2022-08-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.59","ft","daily","instant","2022-08-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.49","ft","daily","instant","2022-08-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.45","ft","daily","instant","2022-08-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.39","ft","daily","instant","2022-08-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.34","ft","daily","instant","2022-08-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.28","ft","daily","instant","2022-08-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.19","ft","daily","instant","2022-08-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.14","ft","daily","instant","2022-08-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.09","ft","daily","instant","2022-08-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.03","ft","daily","instant","2022-08-31 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.91","ft","daily","instant","2022-09-01 06:00:00"
