"#DOWNLOAD URL# http://data.usbr.gov/rise/api/result/download?after=1980-01-01&before=2024-03-20&filename=Boysen%20Reservoir%20Dam%20and%20Powerplant%20Observed%20Daily%20Average%20Lake%2FReservoir%20Release%20-%20Total%20cfs%20%281980-01-01%20-%202024-03-19%29&itemId=199&order=ASC&type=csv","","","","","",""
"#DOWNLOAD DATE# 2024-03-20","","","","","",""
"#LOCATION INFORMATION#","","","","","",""
"Location","State","Coordinates (long, lat)","Timezone","Location Type","",""
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1160","cfs","daily","average","1980-04-20 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1160","cfs","daily","average","1980-04-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1160","cfs","daily","average","1980-04-21 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1178","cfs","daily","average","1980-04-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1178","cfs","daily","average","1980-04-22 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1166","cfs","daily","average","1980-04-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1166","cfs","daily","average","1980-04-23 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1142","cfs","daily","average","1980-04-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1142","cfs","daily","average","1980-04-24 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1178","cfs","daily","average","1980-04-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1178","cfs","daily","average","1980-04-25 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1172","cfs","daily","average","1980-04-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1172","cfs","daily","average","1980-04-26 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1058","cfs","daily","average","1980-04-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1058","cfs","daily","average","1980-04-27 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1184","cfs","daily","average","1980-04-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1184","cfs","daily","average","1980-04-28 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1184","cfs","daily","average","1980-04-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1184","cfs","daily","average","1980-04-29 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1166","cfs","daily","average","1980-04-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1166","cfs","daily","average","1980-04-30 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1160","cfs","daily","average","1980-05-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1160","cfs","daily","average","1980-05-01 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1160","cfs","daily","average","1980-05-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1160","cfs","daily","average","1980-05-02 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1172","cfs","daily","average","1980-05-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1172","cfs","daily","average","1980-05-03 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1178","cfs","daily","average","1980-05-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1178","cfs","daily","average","1980-05-04 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1154","cfs","daily","average","1980-05-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1154","cfs","daily","average","1980-05-05 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1178","cfs","daily","average","1980-05-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1178","cfs","daily","average","1980-05-06 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1118","cfs","daily","average","1980-05-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1118","cfs","daily","average","1980-05-07 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1196","cfs","daily","average","1980-05-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1196","cfs","daily","average","1980-05-08 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1255","cfs","daily","average","1980-05-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1255","cfs","daily","average","1980-05-09 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1267","cfs","daily","average","1980-05-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1267","cfs","daily","average","1980-05-10 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1202","cfs","daily","average","1980-05-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1202","cfs","daily","average","1980-05-11 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1269","cfs","daily","average","1980-05-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1269","cfs","daily","average","1980-05-12 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1184","cfs","daily","average","1980-05-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1184","cfs","daily","average","1980-05-13 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1142","cfs","daily","average","1980-05-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1142","cfs","daily","average","1980-05-14 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1148","cfs","daily","average","1980-05-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1148","cfs","daily","average","1980-05-15 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1148","cfs","daily","average","1980-05-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1148","cfs","daily","average","1980-05-16 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1154","cfs","daily","average","1980-05-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1154","cfs","daily","average","1980-05-17 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1148","cfs","daily","average","1980-05-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1148","cfs","daily","average","1980-05-18 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1148","cfs","daily","average","1980-05-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1148","cfs","daily","average","1980-05-19 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1148","cfs","daily","average","1980-05-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1148","cfs","daily","average","1980-05-20 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1154","cfs","daily","average","1980-05-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1154","cfs","daily","average","1980-05-21 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1184","cfs","daily","average","1980-05-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1184","cfs","daily","average","1980-05-22 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1160","cfs","daily","average","1980-05-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1160","cfs","daily","average","1980-05-23 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1166","cfs","daily","average","1980-05-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1166","cfs","daily","average","1980-05-24 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1172","cfs","daily","average","1980-05-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1172","cfs","daily","average","1980-05-25 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1184","cfs","daily","average","1980-05-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1184","cfs","daily","average","1980-05-26 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1190","cfs","daily","average","1980-05-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1190","cfs","daily","average","1980-05-27 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1208","cfs","daily","average","1980-05-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1208","cfs","daily","average","1980-05-28 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1610","cfs","daily","average","1980-05-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1610","cfs","daily","average","1980-05-29 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1988","cfs","daily","average","1980-05-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1988","cfs","daily","average","1980-05-30 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1997","cfs","daily","average","1980-05-31 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1997","cfs","daily","average","1980-05-31 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1988","cfs","daily","average","1980-06-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1988","cfs","daily","average","1980-06-01 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1988","cfs","daily","average","1980-06-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1988","cfs","daily","average","1980-06-02 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2168","cfs","daily","average","1980-06-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2168","cfs","daily","average","1980-06-03 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2339","cfs","daily","average","1980-06-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2339","cfs","daily","average","1980-06-04 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2204","cfs","daily","average","1980-06-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2204","cfs","daily","average","1980-06-05 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2339","cfs","daily","average","1980-06-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2339","cfs","daily","average","1980-06-06 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2330","cfs","daily","average","1980-06-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2330","cfs","daily","average","1980-06-07 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2321","cfs","daily","average","1980-06-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2321","cfs","daily","average","1980-06-08 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2321","cfs","daily","average","1980-06-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2321","cfs","daily","average","1980-06-09 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2312","cfs","daily","average","1980-06-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2312","cfs","daily","average","1980-06-10 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2303","cfs","daily","average","1980-06-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2303","cfs","daily","average","1980-06-11 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2303","cfs","daily","average","1980-06-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2303","cfs","daily","average","1980-06-12 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2312","cfs","daily","average","1980-06-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2312","cfs","daily","average","1980-06-13 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2321","cfs","daily","average","1980-06-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2321","cfs","daily","average","1980-06-14 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2321","cfs","daily","average","1980-06-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2321","cfs","daily","average","1980-06-15 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2321","cfs","daily","average","1980-06-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2321","cfs","daily","average","1980-06-16 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2159","cfs","daily","average","1980-06-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2159","cfs","daily","average","1980-06-17 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2226","cfs","daily","average","1980-06-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2226","cfs","daily","average","1980-06-18 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2570","cfs","daily","average","1980-06-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2570","cfs","daily","average","1980-06-19 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2800","cfs","daily","average","1980-06-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2800","cfs","daily","average","1980-06-20 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2904","cfs","daily","average","1980-06-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2904","cfs","daily","average","1980-06-21 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2902","cfs","daily","average","1980-06-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2902","cfs","daily","average","1980-06-22 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3587","cfs","daily","average","1980-06-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3587","cfs","daily","average","1980-06-23 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3988","cfs","daily","average","1980-06-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3988","cfs","daily","average","1980-06-24 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","4882","cfs","daily","average","1980-06-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","4882","cfs","daily","average","1980-06-25 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","5366","cfs","daily","average","1980-06-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","5366","cfs","daily","average","1980-06-26 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","5380","cfs","daily","average","1980-06-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","5380","cfs","daily","average","1980-06-27 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","5520","cfs","daily","average","1980-06-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","5520","cfs","daily","average","1980-06-28 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","5604","cfs","daily","average","1980-06-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","5604","cfs","daily","average","1980-06-29 19:00:00"
